S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
87047	88947	3961	2043	MRZV01001767.1	16317	95.37		True
CONTIG	2956445	4283	unaligned
CONTIG	2960892	4709	unaligned
CONTIG	2987494	3298	unaligned
CONTIG	2993830	4142	unaligned
CONTIG	2998980	5853	unaligned
CONTIG	3005552	3682	unaligned
CONTIG	3014503	3602	unaligned
919296	920714	3034	1619	MRZV01000068.1	3036245	96.62		True
CONTIG	3036245	3242	correct_unaligned
CONTIG	3050345	3249	unaligned
CONTIG	3068798	7591	unaligned
CONTIG	3071839	3854	unaligned
CONTIG	3080384	3200	unaligned
CONTIG	3082400	3101	unaligned
CONTIG	3082751	6388	unaligned
CONTIG	3094464	4436	unaligned
326047	327181	6073	4943	MRZV01000341.1	3117194	95.51		True
CONTIG	3117194	9019	correct_unaligned
CONTIG	3143191	3266	unaligned
CONTIG	3162448	3639	unaligned
CONTIG	3170976	8145	unaligned
CONTIG	3176526	4065	unaligned
CONTIG	3193116	4078	unaligned
CONTIG	3209636	4146	unaligned
CONTIG	3219309	3070	unaligned
CONTIG	3220690	4133	unaligned
CONTIG	3226507	4509	unaligned
CONTIG	3226585	3420	unaligned
11167	12427	2993	1727	MRZV01000412.1	3245100	95.07		True
unknown
32510	33044	4490	3956	MRZV01002257.1	3245100	96.82		True
unknown
7992	8794	6059	5257	MRZV01000412.1	3245100	97.38		True
unknown
6144	6890	7871	7136	MRZV01000412.1	3245100	95.88		True
unknown
CONTIG	3245100	7871	mis_unaligned
CONTIG	3249208	3264	unaligned
CONTIG	3255488	3946	unaligned
193606	195117	1900	3426	MRZV01001487.1	3275498	95.69		True
CONTIG	3275498	3469	correct_unaligned
CONTIG	3278804	4110	unaligned
8954	10145	3307	2116	MRZV01001957.1	3284839	95.66		True
CONTIG	3284839	5637	correct_unaligned
CONTIG	3290723	4538	unaligned
CONTIG	3308630	4477	unaligned
CONTIG	3317119	3113	unaligned
226100	226740	846	209	MRZV01000379.1	3352688	97.19		True
unknown
225075	225692	1731	1114	MRZV01000379.1	3352688	98.22		True
unknown
CONTIG	3352688	4604	mis_unaligned
CONTIG	3360252	13325	unaligned
160971	162110	1603	462	MRZV01000591.1	3384300	97.46		True
indel: indel (> 5bp)
159279	160884	3315	1708	MRZV01000591.1	3384300	97.33		True
CONTIG	3384300	3509	correct
CONTIG	3398176	5763	unaligned
31336	33853	2550	17	MRZV01000412.1	3398409	95.45		True
indel: indel (<= 5bp)
30675	31288	3207	2593	MRZV01000412.1	3398409	97.24		True
CONTIG	3398409	3928	correct
CONTIG	3437160	5521	unaligned
CONTIG	3440316	3111	unaligned
CONTIG	3466474	4123	unaligned
CONTIG	3527500	3134	unaligned
421521	422717	1195	1	MRZV01000704.1	3540562	96.0		True
CONTIG	3540562	3158	correct_unaligned
244114	244667	945	383	MRZV01001099.1	3551870	96.28		True
CONTIG	3551870	4122	correct_unaligned
CONTIG	3566843	6904	unaligned
CONTIG	3567866	3534	unaligned
CONTIG	3574945	4449	unaligned
CONTIG	3580432	3792	unaligned
CONTIG	3591951	4381	unaligned
CONTIG	3596138	3578	unaligned
CONTIG	3597463	3797	unaligned
200859	201395	3209	3745	MRZV01000974.1	3610717	96.65		True
CONTIG	3610717	4395	correct_unaligned
CONTIG	3624072	10533	unaligned
CONTIG	3627609	7849	unaligned
CONTIG	3644647	3109	unaligned
975183	976507	6829	5496	MRZV01000085.1	3652990	96.25		True
CONTIG	3652990	6829	correct_unaligned
CONTIG	3659134	6165	unaligned
CONTIG	3679177	4016	unaligned
CONTIG	3684705	3358	unaligned
CONTIG	3691468	3401	unaligned
CONTIG	3694166	7252	unaligned
CONTIG	3710129	3034	unaligned
CONTIG	3739896	6787	unaligned
893005	894532	3917	5470	MRZV01000028.1	3740880	95.17		True
CONTIG	3740880	5475	correct_unaligned
CONTIG	3751013	3484	unaligned
CONTIG	3771484	3283	unaligned
CONTIG	3806180	3097	unaligned
CONTIG	3817503	3055	unaligned
CONTIG	3833484	4717	unaligned
CONTIG	3866768	4701	unaligned
593379	593925	1528	982	MRZV01000613.1	3868012	97.81		True
CONTIG	3868012	3654	correct_unaligned
CONTIG	3874662	4020	unaligned
CONTIG	3881369	4768	unaligned
122918	123446	2961	2429	MRZV01000144.1	3884296	96.62		True
CONTIG	3884296	3359	correct_unaligned
CONTIG	3907695	3230	unaligned
CONTIG	3910432	3039	unaligned
CONTIG	3924814	5271	unaligned
33047	34257	2297	3501	MRZV01000329.1	3932422	95.81		True
CONTIG	3932422	4285	correct_unaligned
CONTIG	3934320	3916	unaligned
4326	4899	1304	1877	MRZV01001133.1	3953459	97.91		True
unknown
5830	6418	2826	3414	MRZV01001133.1	3953459	97.62		True
unknown
6809	7698	3856	4745	MRZV01001133.1	3953459	96.07		True
unknown
CONTIG	3953459	5917	mis_unaligned
CONTIG	3961779	11536	unaligned
CONTIG	3969484	53135	unaligned
CONTIG	3973344	3559	unaligned
107521	108410	8003	8893	MRZV01000871.1	3975925	96.41		True
CONTIG	3975925	13484	correct_unaligned
CONTIG	3984002	3491	unaligned
CONTIG	3988717	3132	unaligned
CONTIG	4003865	3160	unaligned
CONTIG	4011953	6406	unaligned
CONTIG	4012007	4313	unaligned
CONTIG	4014979	3236	unaligned
CONTIG	4016734	11138	unaligned
CONTIG	4017846	4055	unaligned
CONTIG	4024816	3192	unaligned
376459	378205	4956	3211	MRZV01000133.1	4046283	95.03		True
CONTIG	4046283	6272	correct_unaligned
CONTIG	4046547	6872	unaligned
CONTIG	4096625	4591	unaligned
CONTIG	4109242	3088	unaligned
CONTIG	4114072	3365	unaligned
CONTIG	4123963	3784	unaligned
CONTIG	4135227	5094	unaligned
CONTIG	4158387	4071	unaligned
78857	80194	14	1364	MRZV01001987.1	4187960	95.2		True
unknown
929489	930031	1631	2172	MRZV01000049.1	4187960	95.95		True
unknown
81331	82682	2515	3881	MRZV01001987.1	4187960	95.03		True
unknown
82760	83487	4022	4746	MRZV01001987.1	4187960	96.7		True
unknown
84943	85691	6207	6953	MRZV01001987.1	4187960	96.14		True
unknown
89011	90057	10082	11130	MRZV01001987.1	4187960	96.29		True
unknown
CONTIG	4187960	13283	mis_unaligned
CONTIG	4197237	4668	unaligned
CONTIG	4204742	4080	unaligned
CONTIG	4238491	3733	unaligned
CONTIG	4248125	3907	unaligned
CONTIG	4268284	4031	unaligned
CONTIG	4299302	3088	unaligned
CONTIG	4309468	8286	unaligned
229033	229805	633	1404	MRZV01000734.1	4324522	96.51		True
CONTIG	4324522	4963	correct_unaligned
CONTIG	4326984	4654	unaligned
CONTIG	4358806	4112	unaligned
CONTIG	4364378	5628	unaligned
CONTIG	4370054	3131	unaligned
CONTIG	4387829	3925	unaligned
CONTIG	4411358	3523	unaligned
510612	512074	4433	5913	MRZV01000280.1	4412426	95.35		True
CONTIG	4412426	7940	correct_unaligned
CONTIG	4415449	3182	unaligned
CONTIG	4431136	4204	unaligned
CONTIG	4431264	4764	unaligned
CONTIG	4435428	3069	unaligned
CONTIG	4445038	3253	unaligned
CONTIG	4463351	4865	unaligned
CONTIG	4463355	3837	unaligned
CONTIG	4463533	3061	unaligned
76602	77959	3050	4397	MRZV01001836.1	4463545	95.39		True
unknown
78234	78758	4674	5196	MRZV01001836.1	4463545	96.04		True
unknown
CONTIG	4463545	5196	mis_unaligned
391545	392532	989	1	MRZV01000429.1	4463563	95.56		True
CONTIG	4463563	3416	correct_unaligned
719221	720133	1316	2213	MRZV01000104.1	4463590	95.31		True
CONTIG	4463590	3704	correct_unaligned
CONTIG	4463600	3115	unaligned
CONTIG	4463606	7819	unaligned
CONTIG	4463609	4311	unaligned
CONTIG	4463619	4155	unaligned
125293	126061	2366	1598	MRZV01000712.1	4463660	96.11		True
CONTIG	4463660	6526	correct_unaligned
CONTIG	4463671	3161	unaligned
CONTIG	4463748	5081	unaligned
1014213	1014906	3458	4149	MRZV01000068.1	4463752	95.83		True
CONTIG	4463752	4504	correct_unaligned
CONTIG	4463794	3771	unaligned
CONTIG	4463853	3677	unaligned
CONTIG	4463859	3371	unaligned
CONTIG	4463885	3166	unaligned
548572	549334	1349	589	MRZV01000037.1	4463918	95.16		True
CONTIG	4463918	3297	correct_unaligned
CONTIG	4463943	3614	unaligned
CONTIG	4463999	3850	unaligned
CONTIG	4464007	4827	unaligned
CONTIG	4464050	3244	unaligned
CONTIG	4464055	3750	unaligned
11377	11936	3589	4144	MRZV01002293.1	4464071	96.45		True
CONTIG	4464071	4144	correct_unaligned
CONTIG	4464084	3777	unaligned
492046	492986	3819	2892	MRZV01000409.1	4464108	95.13		True
CONTIG	4464108	6504	correct_unaligned
CONTIG	4464130	6159	unaligned
CONTIG	4464141	8648	unaligned
CONTIG	4464155	5392	unaligned
CONTIG	4464161	3647	unaligned
CONTIG	4464163	3440	unaligned
277023	277825	4793	3991	MRZV01000283.1	4464177	96.14		True
CONTIG	4464177	7460	correct_unaligned
CONTIG	4464192	3458	unaligned
CONTIG	4464211	3217	unaligned
CONTIG	4464214	3218	unaligned
CONTIG	4464230	3446	unaligned
CONTIG	4464244	6783	unaligned
CONTIG	4464283	3462	unaligned
467708	468486	18541	17765	MRZV01000321.1	4464284	95.79		True
CONTIG	4464284	26978	correct_unaligned
CONTIG	4464337	4086	unaligned
CONTIG	4464406	4367	unaligned
169611	170975	9565	10943	MRZV01000186.1	4464448	95.39		True
CONTIG	4464448	12254	correct_unaligned
760433	761365	2605	1674	MRZV01000006.1	4464460	96.15		True
CONTIG	4464460	4021	correct_unaligned
1094656	1095212	2085	2640	MRZV01000019.1	4464551	96.61		True
CONTIG	4464551	3177	correct_unaligned
CONTIG	4464570	4188	unaligned
CONTIG	4464614	4028	unaligned
CONTIG	4464623	4255	unaligned
CONTIG	4464642	4531	unaligned
CONTIG	4464643	3318	unaligned
CONTIG	4464688	8309	unaligned
CONTIG	4464737	3359	unaligned
CONTIG	4464738	3723	unaligned
CONTIG	4464740	3227	unaligned
CONTIG	4464807	3761	unaligned
649382	650061	5332	4655	MRZV01000007.1	4464811	96.05		True
CONTIG	4464811	6243	correct_unaligned
CONTIG	4464848	5639	unaligned
CONTIG	4464868	5141	unaligned
CONTIG	4464893	5710	unaligned
CONTIG	4464913	3103	unaligned
369967	370709	5680	6423	MRZV01000096.1	4464933	96.91		True
CONTIG	4464933	9048	correct_unaligned
CONTIG	4464953	3152	unaligned
CONTIG	4465050	3250	unaligned
CONTIG	4465055	4406	unaligned
94807	95350	2244	2787	MRZV01000652.1	4465132	97.43		True
CONTIG	4465132	5910	correct_unaligned
CONTIG	4465153	3286	unaligned
CONTIG	4465178	8059	unaligned
109679	111724	1664	3718	MRZV01001313.1	4465188	96.07		True
CONTIG	4465188	4456	correct_unaligned
CONTIG	4465285	5558	unaligned
CONTIG	4465294	6497	unaligned
944798	945528	3375	2643	MRZV01000229.1	4465361	97.14		True
CONTIG	4465361	6538	correct_unaligned
CONTIG	4465381	5501	unaligned
CONTIG	4465401	6319	unaligned
CONTIG	4465416	4682	unaligned
CONTIG	4465432	3560	unaligned
CONTIG	4465455	5131	unaligned
CONTIG	4465477	3044	unaligned
732648	733729	3480	2398	MRZV01000039.1	4465482	96.58		True
CONTIG	4465482	3489	correct_unaligned
291451	292377	490	1415	MRZV01000017.1	4465506	96.13		True
unknown
295166	296069	4018	4922	MRZV01000017.1	4465506	98.12		True
unknown
298597	301689	6954	10003	MRZV01000017.1	4465506	95.22		True
unknown
CONTIG	4465506	11068	mis_unaligned
CONTIG	4465519	5725	unaligned
CONTIG	4465554	4515	unaligned
CONTIG	4465582	4382	unaligned
CONTIG	4465592	3164	unaligned
CONTIG	4465673	3222	unaligned
CONTIG	4465696	4958	unaligned
CONTIG	4465722	3208	unaligned
CONTIG	4465755	17320	unaligned
CONTIG	4465768	3113	unaligned
CONTIG	4465775	4336	unaligned
CONTIG	4465794	4668	unaligned
55810	57169	5998	7357	MRZV01001625.1	4465841	95.88		True
unknown
161205	161746	7682	8223	MRZV01000878.1	4465841	95.39		True
unknown
CONTIG	4465841	10310	mis_unaligned
167713	168751	4596	3558	MRZV01000648.1	4465847	96.63		True
CONTIG	4465847	5268	correct_unaligned
CONTIG	4465874	5391	unaligned
CONTIG	4465886	10432	unaligned
CONTIG	4465899	4496	unaligned
CONTIG	4465964	3403	unaligned
906055	906859	5863	5064	MRZV01000223.1	4465965	95.54		True
CONTIG	4465965	6240	correct_unaligned
CONTIG	4465991	13623	unaligned
49789	50517	1742	1010	MRZV01000159.1	4466016	96.18		True
CONTIG	4466016	14349	correct_unaligned
CONTIG	4466024	5450	unaligned
223354	224615	4093	2851	MRZV01000459.1	4466091	96.29		True
CONTIG	4466091	4153	correct_unaligned
422355	424927	10	2593	MRZV01000087.1	4466106	97.45		True
CONTIG	4466106	3021	correct
CONTIG	4466107	3330	unaligned
CONTIG	4466109	7962	unaligned
662225	665023	4649	1847	MRZV01000066.1	4466112	95.97		True
CONTIG	4466112	12495	correct_unaligned
CONTIG	4466135	3243	unaligned
CONTIG	4466205	3395	unaligned
636807	637400	3063	2470	MRZV01000660.1	4466217	95.98		True
CONTIG	4466217	5982	correct_unaligned
CONTIG	4466254	3285	unaligned
CONTIG	4466280	4297	unaligned
284796	289640	1147	5993	MRZV01000041.1	4466298	96.51		True
CONTIG	4466298	7134	correct
152039	153299	1119	2400	MRZV01000030.1	4466316	95.87		True
unknown
153718	155278	2819	4408	MRZV01000030.1	4466316	95.11		True
unknown
CONTIG	4466316	6453	mis_unaligned
205537	206278	1174	434	MRZV01001061.1	4466317	95.72		True
unknown
204374	204918	2339	1795	MRZV01001061.1	4466317	97.06		True
unknown
CONTIG	4466317	4256	mis_unaligned
703000	703542	1280	735	MRZV01000110.1	4466335	96.34		True
unknown
701932	702921	2376	1398	MRZV01000110.1	4466335	95.86		True
unknown
CONTIG	4466335	4809	mis_unaligned
CONTIG	4466341	3103	unaligned
7796	8295	7342	6836	MRZV01001176.1	4466361	95.66		True
CONTIG	4466361	7342	correct_unaligned
CONTIG	4466366	3135	unaligned
368433	368939	2717	3223	MRZV01000935.1	4466370	97.04		True
CONTIG	4466370	6598	correct_unaligned
CONTIG	4466411	6766	unaligned
42747	44019	45	1319	MRZV01000731.1	4466415	95.93		True
CONTIG	4466415	11818	correct_unaligned
CONTIG	4466437	3944	unaligned
CONTIG	4466471	3773	unaligned
40101	41256	1830	674	MRZV01000533.1	4466526	95.12		True
CONTIG	4466526	3995	correct_unaligned
395964	396478	6919	7433	MRZV01000322.1	4466536	98.06		True
CONTIG	4466536	8502	correct_unaligned
CONTIG	4466564	3153	unaligned
CONTIG	4466571	3931	unaligned
57852	58655	1128	1931	MRZV01000410.1	4466575	96.77		True
unknown
59333	60018	2545	3230	MRZV01000410.1	4466575	99.71		True
unknown
61701	62309	4897	5503	MRZV01000410.1	4466575	97.21		True
unknown
CONTIG	4466575	5981	mis_unaligned
CONTIG	4466620	7113	unaligned
55879	56698	8236	7403	MRZV01002318.1	4466624	96.28		True
CONTIG	4466624	18057	correct_unaligned
45986	47125	2354	3498	MRZV01000696.1	4466643	95.81		True
CONTIG	4466643	4012	correct_unaligned
CONTIG	4466647	4871	unaligned
CONTIG	4466667	4328	unaligned
CONTIG	4466704	7028	unaligned
CONTIG	4466708	6811	unaligned
CONTIG	4466740	3321	unaligned
CONTIG	4466770	5656	unaligned
371854	374246	3148	753	MRZV01000342.1	4466778	96.42		True
CONTIG	4466778	3507	correct
CONTIG	4466780	3082	unaligned
330295	331185	1901	1011	MRZV01000017.1	4466782	96.77		True
unknown
328926	329461	3252	2717	MRZV01000017.1	4466782	96.46		True
unknown
CONTIG	4466782	3408	mis_unaligned
CONTIG	4466796	4041	unaligned
CONTIG	4466803	5600	unaligned
512234	512814	1489	909	MRZV01000613.1	4466807	98.11		True
CONTIG	4466807	4023	correct_unaligned
CONTIG	4466837	3288	unaligned
CONTIG	4466846	4288	unaligned
CONTIG	4466849	4077	unaligned
CONTIG	4466894	5744	unaligned
CONTIG	4467013	3174	unaligned
CONTIG	4467031	4474	unaligned
CONTIG	4467047	6284	unaligned
CONTIG	4467050	9152	unaligned
CONTIG	4467090	5816	unaligned
CONTIG	4467100	3271	unaligned
CONTIG	4467134	6971	unaligned
CONTIG	4467135	6079	unaligned
CONTIG	4467164	4888	unaligned
CONTIG	4467213	6092	unaligned
CONTIG	4467225	3215	unaligned
CONTIG	4467245	3629	unaligned
CONTIG	4467249	6285	unaligned
CONTIG	4467261	3627	unaligned
CONTIG	4467340	3198	unaligned
CONTIG	4467368	4884	unaligned
CONTIG	4467380	3469	unaligned
57021	58087	5488	6555	MRZV01001593.1	4467383	95.05		True
CONTIG	4467383	9063	correct_unaligned
CONTIG	4467396	3079	unaligned
CONTIG	4467412	6924	unaligned
CONTIG	4467420	3159	unaligned
CONTIG	4467441	3962	unaligned
CONTIG	4467448	3338	unaligned
CONTIG	4467496	5098	unaligned
CONTIG	4467583	3160	unaligned
CONTIG	4467594	6505	unaligned
CONTIG	4467595	3685	unaligned
197564	198470	2290	3204	MRZV01000906.1	4467616	95.42		True
CONTIG	4467616	3204	correct_unaligned
CONTIG	4467639	5006	unaligned
CONTIG	4467667	3143	unaligned
